order_id,user_id,city,restaurant_name,order_value,discount,final_amount,delivery_time,order_date,payment_method
1357,1576,Mumbai,Cafe Coffee,352.36,8.37,343.99,45,2024-01-10,Cash
1358,1893,Delhi,Pizza Palace,660.86,21.03,639.83,49,2024-02-12,Cash
1359,1388,Delhi,Burger Hub,140.04,30.87,109.17,45,2024-05-27,Card
1360,1112,Mumbai,Burger Hub,353.68,48.8,304.88,48,2024-01-08,UPI
1361,1414,Pune,Pizza Palace,100.83,76.74,24.09,60,2024-03-02,Cash
1362,1872,Mumbai,Spicy Treats,436.19,87.28,348.91,60,2024-04-09,UPI
1363,1234,Hyderabad,Spicy Treats,421.34,69.91,351.43,27,2024-06-19,UPI
1364,1027,Hyderabad,Pizza Palace,253.18,57.24,195.94,45,2024-03-02,UPI
1365,1341,Bangalore,Burger Hub,373.24,26.94,346.3,45,2024-04-05,UPI
1366,1274,Mumbai,Cafe Coffee,223.82,36.3,187.52,50,2024-05-27,UPI
1367,1131,Bangalore,Biryani House,294.88,76.39,218.49,59,2024-05-12,UPI
1368,1327,Delhi,Spicy Treats,758.74,0.19,758.55,23,2024-04-18,Card
1369,1162,Delhi,Pizza Palace,264.48,71.92,192.56,58,2024-04-22,Card
1370,1894,Mumbai,Pizza Palace,298.25,82.68,215.57,28,2024-01-25,Card
1371,1763,Pune,Pizza Palace,563.19,73.86,489.33,55,2024-05-14,UPI
1372,1052,Pune,Burger Hub,169.03,83.57,85.46,32,2024-02-11,UPI
1373,1512,Delhi,Burger Hub,249.86,67.88,181.98,26,2024-03-15,UPI
1374,1369,Mumbai,Spicy Treats,358.11,67.24,290.87,57,2024-06-22,Card
1375,1789,Bangalore,Pizza Palace,126.23,23.36,102.87,52,2024-04-13,Cash
1376,1223,Hyderabad,Spicy Treats,316.16,44.76,271.4,24,2024-03-20,Card
1377,1824,Delhi,Spicy Treats,552.7,98.98,453.72,25,2024-06-27,UPI
1378,1563,Bangalore,Cafe Coffee,656.75,30.76,625.99,30,2024-06-08,UPI
1379,1684,Mumbai,Spicy Treats,323.92,57.93,265.99,60,2024-01-10,UPI
1380,1549,Mumbai,Cafe Coffee,468.59,63.18,405.41,32,2024-01-19,Cash
1381,1754,Hyderabad,Pizza Palace,574.15,23.1,551.05,26,2024-01-24,Card
1382,1180,Mumbai,Burger Hub,697.21,56.12,641.09,60,2024-02-22,Cash
1383,1344,Bangalore,Pizza Palace,790.22,58.22,732.0,37,2024-02-19,Cash
1384,1164,Hyderabad,Burger Hub,447.06,48.84,398.22,24,2024-03-19,UPI
1385,1699,Mumbai,Biryani House,246.54,95.81,150.73,26,2024-05-26,UPI
1386,1772,Delhi,Spicy Treats,265.59,64.99,200.6,43,2024-03-05,Card
1387,1040,Bangalore,Burger Hub,585.87,51.49,534.38,53,2024-04-30,Card
1388,1536,Bangalore,Cafe Coffee,166.98,57.84,109.14,29,2024-05-23,Cash
1389,1334,Pune,Pizza Palace,287.8,5.03,282.77,42,2024-03-25,UPI
1390,1180,Pune,Spicy Treats,504.78,77.64,427.14,30,2024-02-27,UPI
1391,1605,Bangalore,Burger Hub,446.16,35.89,410.27,37,2024-06-03,Cash
1392,1775,Mumbai,Burger Hub,249.09,89.07,160.02,47,2024-04-09,Card
1393,1463,Bangalore,Pizza Palace,185.98,93.82,92.16,55,2024-01-05,Card
1394,1719,Hyderabad,Burger Hub,349.98,85.57,264.41,55,2024-02-04,Cash
1395,1642,Mumbai,Burger Hub,276.8,52.35,224.45,43,2024-06-10,UPI
1396,1009,Bangalore,Spicy Treats,675.92,46.63,629.29,40,2024-01-20,UPI
1397,1355,Bangalore,Spicy Treats,303.94,28.93,275.01,33,2024-04-19,UPI
1398,1790,Bangalore,Cafe Coffee,574.05,15.84,558.21,48,2024-01-13,Card
1399,1812,Hyderabad,Spicy Treats,206.88,48.53,158.35,39,2024-04-02,UPI
1400,1139,Bangalore,Pizza Palace,287.16,75.04,212.12,49,2024-01-07,Cash
1401,1797,Hyderabad,Pizza Palace,388.91,80.83,308.08,34,2024-04-25,Cash
1402,1539,Delhi,Spicy Treats,784.92,60.84,724.08,46,2024-05-31,UPI
1403,1679,Mumbai,Spicy Treats,423.65,83.48,340.17,36,2024-06-22,Card
1404,1002,Pune,Spicy Treats,308.37,84.62,223.75,24,2024-04-10,Card
1405,1388,Bangalore,Pizza Palace,304.52,87.43,217.09,20,2024-01-06,Cash
1406,1421,Hyderabad,Pizza Palace,449.02,56.67,392.35,30,2024-02-03,Cash
1407,1927,Mumbai,Cafe Coffee,611.82,60.23,551.59,34,2024-02-23,UPI
1408,1089,Mumbai,Cafe Coffee,652.65,66.51,586.14,56,2024-06-24,Cash
1409,1099,Delhi,Spicy Treats,568.23,91.47,476.76,58,2024-04-21,Card
1410,1400,Mumbai,Pizza Palace,420.17,25.94,394.23,50,2024-01-14,Card
1411,1889,Bangalore,Spicy Treats,579.57,23.04,556.53,38,2024-06-03,Card
1412,1480,Mumbai,Biryani House,491.11,6.55,484.56,33,2024-03-31,Cash
1413,1031,Delhi,Pizza Palace,320.3,34.87,285.43,45,2024-05-05,Card
1414,1010,Hyderabad,Burger Hub,183.22,24.59,158.63,38,2024-01-13,Cash
1415,1630,Hyderabad,Pizza Palace,320.2,37.03,283.17,31,2024-04-03,Cash
1416,1986,Bangalore,Biryani House,681.68,64.24,617.44,24,2024-03-29,Card
1417,1326,Hyderabad,Cafe Coffee,500.48,34.76,465.72,33,2024-05-14,UPI
1418,1268,Mumbai,Biryani House,608.48,54.46,554.02,28,2024-03-30,Card
1419,1154,Bangalore,Spicy Treats,774.97,49.27,725.7,25,2024-01-08,Card
1420,1962,Mumbai,Pizza Palace,283.9,19.11,264.79,45,2024-02-01,Cash
1421,1002,Pune,Burger Hub,340.44,3.99,336.45,28,2024-03-14,Cash
1422,1954,Mumbai,Biryani House,559.7,14.65,545.05,31,2024-02-28,Card
1423,1195,Mumbai,Cafe Coffee,313.46,89.05,224.41,33,2024-01-26,Cash
1424,1732,Mumbai,Pizza Palace,743.28,48.05,695.23,46,2024-04-20,Cash
1425,1363,Mumbai,Pizza Palace,495.41,64.09,431.32,36,2024-04-24,Card
1426,1049,Hyderabad,Burger Hub,687.8,49.29,638.51,46,2024-04-16,UPI
1427,1714,Mumbai,Pizza Palace,238.19,66.93,171.26,39,2024-03-24,Cash
1428,1367,Pune,Pizza Palace,351.54,86.27,265.27,25,2024-04-28,Card
1429,1623,Mumbai,Spicy Treats,534.19,55.56,478.63,44,2024-02-15,UPI
1430,1394,Delhi,Burger Hub,368.03,48.13,319.9,36,2024-03-02,Card
1431,1812,Pune,Spicy Treats,152.29,62.91,89.38,23,2024-04-01,UPI
1432,1037,Pune,Spicy Treats,478.86,88.41,390.45,41,2024-03-23,UPI
1433,1965,Delhi,Cafe Coffee,169.54,41.27,128.27,45,2024-05-15,UPI
1434,1490,Pune,Biryani House,197.14,73.78,123.36,46,2024-01-16,Card
1435,1093,Pune,Pizza Palace,752.21,2.38,749.83,57,2024-01-30,UPI
1436,1993,Mumbai,Biryani House,281.46,38.24,243.22,37,2024-04-12,Card
1437,1213,Delhi,Biryani House,226.41,70.51,155.9,33,2024-01-19,Card
1438,1883,Bangalore,Biryani House,173.53,48.01,125.52,41,2024-02-18,Cash
1439,1816,Delhi,Biryani House,752.3,9.54,742.76,30,2024-04-15,Cash
1440,1123,Hyderabad,Burger Hub,558.4,1.76,556.64,32,2024-05-25,Card
1441,1142,Bangalore,Cafe Coffee,400.75,18.15,382.6,26,2024-06-25,UPI
1442,1236,Delhi,Cafe Coffee,268.69,55.97,212.72,43,2024-01-09,UPI
1443,1843,Mumbai,Cafe Coffee,129.86,35.9,93.96,50,2024-03-04,Cash
1444,1532,Delhi,Burger Hub,784.41,94.04,690.37,21,2024-05-31,Card
1445,1085,Delhi,Pizza Palace,389.2,12.19,377.01,57,2024-06-03,Card
1446,1787,Hyderabad,Spicy Treats,408.09,62.25,345.84,32,2024-05-15,Card
1447,1387,Mumbai,Biryani House,380.85,78.32,302.53,24,2024-02-15,Card
1448,1919,Delhi,Spicy Treats,451.48,17.12,434.36,58,2024-05-16,UPI
1449,1924,Hyderabad,Cafe Coffee,628.62,93.1,535.52,25,2024-03-01,Cash
1450,1681,Mumbai,Pizza Palace,733.79,92.37,641.42,42,2024-06-01,Card
1451,1912,Pune,Burger Hub,241.45,33.31,208.14,25,2024-01-01,Card
1452,1339,Mumbai,Biryani House,358.64,65.25,293.39,33,2024-02-12,Cash
1453,1497,Mumbai,Biryani House,112.08,7.93,104.15,46,2024-05-19,Card
1454,1902,Pune,Cafe Coffee,184.96,33.89,151.07,20,2024-06-27,UPI
1455,1070,Pune,Pizza Palace,610.76,41.39,569.37,37,2024-05-31,Card
1456,1495,Pune,Spicy Treats,403.98,6.61,397.37,51,2024-06-29,Cash
1457,1938,Delhi,Pizza Palace,591.49,68.72,522.77,24,2024-03-14,Card
1458,1505,Hyderabad,Biryani House,574.52,26.43,548.09,50,2024-03-24,UPI
1459,1999,Hyderabad,Burger Hub,190.74,52.63,138.11,57,2024-05-20,Cash
1460,1720,Bangalore,Cafe Coffee,122.95,22.37,100.58,30,2024-05-12,Card
1461,1323,Bangalore,Biryani House,266.77,22.86,243.91,23,2024-06-22,UPI
1462,1390,Pune,Cafe Coffee,611.07,23.58,587.49,39,2024-06-04,Card
1463,1553,Hyderabad,Cafe Coffee,656.12,73.1,583.02,27,2024-06-20,Card
1464,1317,Hyderabad,Burger Hub,779.03,82.79,696.24,54,2024-03-18,Card
1465,1657,Delhi,Cafe Coffee,479.24,21.31,457.93,30,2024-05-23,Cash
1466,1603,Mumbai,Pizza Palace,532.11,25.52,506.59,21,2024-01-17,Cash
1467,1965,Delhi,Biryani House,184.25,94.26,89.99,36,2024-03-09,Cash
1468,1105,Mumbai,Pizza Palace,564.18,60.55,503.63,27,2024-04-26,UPI
1469,1951,Mumbai,Spicy Treats,413.15,48.29,364.86,26,2024-06-11,Cash
1470,1548,Pune,Pizza Palace,516.33,29.49,486.84,46,2024-04-05,UPI
1471,1164,Delhi,Burger Hub,560.91,55.51,505.4,22,2024-01-25,Card
1472,1869,Delhi,Cafe Coffee,319.79,67.05,252.74,31,2024-02-10,UPI
1473,1079,Pune,Burger Hub,729.39,34.9,694.49,28,2024-03-05,Cash
1474,1248,Hyderabad,Biryani House,408.4,53.51,354.89,26,2024-04-17,Cash
1475,1531,Delhi,Cafe Coffee,609.25,56.94,552.31,33,2024-05-08,UPI
1476,1207,Mumbai,Biryani House,176.02,24.62,151.4,42,2024-03-22,Card
1477,1795,Hyderabad,Biryani House,438.26,60.31,377.95,58,2024-02-05,UPI
1478,1528,Pune,Burger Hub,173.05,72.56,100.49,29,2024-03-07,Cash
1479,1116,Delhi,Biryani House,255.54,31.11,224.43,44,2024-01-29,UPI
1480,1202,Hyderabad,Pizza Palace,777.36,34.14,743.22,23,2024-03-21,Cash
1481,1276,Pune,Biryani House,741.64,34.89,706.75,36,2024-02-06,UPI
1482,1782,Delhi,Pizza Palace,181.5,19.48,162.02,60,2024-01-17,Cash
1483,1087,Hyderabad,Burger Hub,702.01,3.91,698.1,28,2024-02-14,Card
1484,1285,Bangalore,Cafe Coffee,114.37,24.15,90.22,46,2024-06-12,Cash
1485,1783,Hyderabad,Pizza Palace,689.82,5.42,684.4,52,2024-04-22,Card
1486,1899,Bangalore,Pizza Palace,370.2,85.37,284.83,58,2024-02-09,Card
1487,1445,Mumbai,Spicy Treats,117.16,82.9,34.26,45,2024-04-14,UPI
1488,1296,Mumbai,Pizza Palace,247.74,31.57,216.17,37,2024-05-26,UPI
1489,1176,Delhi,Biryani House,148.54,55.93,92.61,39,2024-02-08,Card
1490,1728,Delhi,Biryani House,181.53,42.49,139.04,56,2024-04-25,Card
1491,1142,Mumbai,Burger Hub,107.81,78.39,29.42,48,2024-03-12,Cash
1492,1644,Pune,Burger Hub,390.5,31.01,359.49,48,2024-03-26,Cash
1493,1181,Bangalore,Cafe Coffee,529.92,48.68,481.24,31,2024-01-15,Card
1494,1891,Mumbai,Cafe Coffee,696.98,25.07,671.91,41,2024-02-13,UPI
1495,1577,Mumbai,Cafe Coffee,758.59,28.06,730.53,57,2024-01-03,Card
1496,1941,Bangalore,Pizza Palace,141.05,64.51,76.54,49,2024-02-05,Cash
1497,1588,Delhi,Burger Hub,229.9,52.83,177.07,39,2024-03-02,Cash
1498,1293,Mumbai,Biryani House,652.3,1.84,650.46,50,2024-02-26,UPI
1499,1470,Bangalore,Spicy Treats,763.27,78.95,684.32,37,2024-01-14,Cash
1500,1651,Mumbai,Pizza Palace,213.02,31.08,181.94,37,2024-04-17,Cash
1501,1377,Bangalore,Biryani House,233.98,22.94,211.04,31,2024-02-01,Card
1502,1858,Bangalore,Biryani House,762.11,93.09,669.02,32,2024-06-26,UPI
1503,1987,Pune,Spicy Treats,436.67,12.28,424.39,47,2024-03-08,Cash
1504,1688,Pune,Pizza Palace,323.46,96.55,226.91,24,2024-01-13,Card
1505,1025,Bangalore,Spicy Treats,750.84,35.55,715.29,21,2024-04-09,Card
1506,1622,Delhi,Biryani House,507.14,52.11,455.03,22,2024-04-28,Card
1507,1940,Pune,Spicy Treats,658.61,22.25,636.36,45,2024-06-05,Card
1508,1827,Mumbai,Cafe Coffee,238.36,53.77,184.59,53,2024-03-02,UPI
1509,1706,Pune,Spicy Treats,230.45,15.15,215.3,22,2024-01-22,Cash
1510,1391,Delhi,Spicy Treats,560.13,76.38,483.75,32,2024-06-26,UPI
1511,1844,Pune,Biryani House,459.0,62.33,396.67,50,2024-02-01,Card
1512,1301,Pune,Burger Hub,245.86,29.04,216.82,47,2024-02-14,UPI
1513,1918,Hyderabad,Cafe Coffee,618.01,86.34,531.67,46,2024-01-01,Cash
1514,1623,Pune,Cafe Coffee,122.74,8.66,114.08,41,2024-04-10,UPI
1515,1344,Pune,Burger Hub,381.98,67.33,314.65,32,2024-03-19,Cash
1516,1129,Mumbai,Spicy Treats,359.49,16.82,342.67,34,2024-03-25,Card
1517,1783,Pune,Pizza Palace,440.69,50.66,390.03,35,2024-02-17,Cash
1518,1386,Hyderabad,Spicy Treats,693.94,80.18,613.76,33,2024-01-18,Card
1519,1777,Bangalore,Biryani House,357.88,44.85,313.03,24,2024-03-09,UPI
1520,1297,Hyderabad,Biryani House,331.64,61.24,270.4,59,2024-02-11,UPI
1521,1186,Mumbai,Burger Hub,121.1,76.47,44.63,34,2024-04-30,UPI
1522,1092,Bangalore,Biryani House,291.03,71.13,219.9,29,2024-02-03,Card
1523,1937,Bangalore,Burger Hub,370.77,15.25,355.52,40,2024-03-09,Cash
1524,1704,Pune,Spicy Treats,387.67,22.55,365.12,47,2024-04-25,UPI
1525,1188,Delhi,Cafe Coffee,572.57,9.92,562.65,48,2024-02-18,Card
1526,1053,Hyderabad,Pizza Palace,732.44,65.14,667.3,59,2024-06-01,Card
1527,1493,Bangalore,Biryani House,258.36,0.53,257.83,21,2024-05-14,Cash
1528,1054,Hyderabad,Biryani House,158.99,48.84,110.15,39,2024-06-08,Cash
1529,1085,Bangalore,Cafe Coffee,122.94,94.24,28.7,42,2024-04-20,UPI
1530,1084,Bangalore,Cafe Coffee,428.25,23.14,405.11,47,2024-02-20,UPI
1531,1687,Delhi,Biryani House,794.02,86.27,707.75,50,2024-02-29,Card
1532,1257,Hyderabad,Spicy Treats,291.53,18.52,273.01,39,2024-05-06,UPI
1533,1702,Mumbai,Burger Hub,303.44,17.77,285.67,28,2024-02-20,Card
1534,1428,Hyderabad,Cafe Coffee,136.5,89.99,46.51,40,2024-06-19,Cash
1535,1871,Hyderabad,Burger Hub,529.63,73.5,456.13,42,2024-06-19,UPI
1536,1141,Delhi,Burger Hub,470.28,46.84,423.44,25,2024-01-04,UPI
1537,1630,Hyderabad,Burger Hub,291.27,78.71,212.56,27,2024-06-09,UPI
1538,1433,Hyderabad,Biryani House,218.4,67.32,151.08,46,2024-03-11,Cash
1539,1559,Mumbai,Spicy Treats,474.54,29.9,444.64,39,2024-01-07,Card
1540,1369,Pune,Biryani House,729.07,59.0,670.07,32,2024-05-12,Cash
1541,1051,Mumbai,Burger Hub,319.5,1.22,318.28,58,2024-03-08,Cash
1542,1032,Hyderabad,Cafe Coffee,700.45,9.61,690.84,40,2024-01-07,Card
1543,1225,Hyderabad,Pizza Palace,324.27,15.18,309.09,55,2024-03-04,UPI
1544,1133,Mumbai,Biryani House,335.22,55.65,279.57,40,2024-06-23,Card
1545,1285,Delhi,Cafe Coffee,527.51,15.11,512.4,25,2024-06-26,Cash
1546,1028,Hyderabad,Cafe Coffee,139.73,83.59,56.14,58,2024-02-13,Cash
1547,1640,Delhi,Biryani House,129.01,51.44,77.57,24,2024-02-14,UPI
1548,1092,Delhi,Burger Hub,422.74,90.21,332.53,48,2024-03-17,Cash
1549,1077,Hyderabad,Burger Hub,333.54,21.42,312.12,30,2024-01-23,Cash
1550,1424,Hyderabad,Pizza Palace,439.57,5.53,434.04,47,2024-02-19,Card
1551,1417,Mumbai,Pizza Palace,764.65,62.8,701.85,51,2024-05-15,Cash
1552,1993,Delhi,Spicy Treats,421.2,31.47,389.73,52,2024-06-05,UPI
1553,1976,Delhi,Burger Hub,302.59,70.86,231.73,28,2024-03-19,Card
1554,1170,Hyderabad,Cafe Coffee,217.44,77.2,140.24,21,2024-04-12,UPI
1555,1091,Hyderabad,Biryani House,678.49,67.9,610.59,32,2024-03-24,Cash
1556,1414,Pune,Pizza Palace,690.67,7.49,683.18,47,2024-03-07,Card
1557,1441,Bangalore,Pizza Palace,567.9,73.56,494.34,48,2024-06-12,Card
1558,1688,Hyderabad,Burger Hub,631.14,10.96,620.18,22,2024-03-03,UPI
1559,1529,Pune,Pizza Palace,447.91,63.05,384.86,50,2024-06-24,Card
1560,1322,Delhi,Biryani House,358.07,38.82,319.25,54,2024-01-27,UPI
1561,1132,Mumbai,Biryani House,559.4,51.54,507.86,58,2024-06-18,UPI
1562,1109,Bangalore,Burger Hub,351.49,59.62,291.87,40,2024-06-15,Card
1563,1498,Delhi,Burger Hub,431.95,97.58,334.37,21,2024-02-04,Cash
1564,1230,Pune,Cafe Coffee,659.67,20.28,639.39,60,2024-01-19,Card
1565,1644,Bangalore,Biryani House,257.14,35.07,222.07,43,2024-06-14,Cash
1566,1360,Delhi,Biryani House,566.57,57.92,508.65,37,2024-05-19,Card
1567,1946,Mumbai,Pizza Palace,106.35,74.53,31.82,24,2024-02-02,Cash
1568,1313,Pune,Biryani House,677.1,60.87,616.23,60,2024-03-07,Cash
1569,1861,Bangalore,Pizza Palace,743.3,98.63,644.67,45,2024-03-01,Card
1570,1288,Bangalore,Biryani House,677.46,83.65,593.81,26,2024-02-14,Cash
1571,1479,Pune,Spicy Treats,500.82,67.11,433.71,56,2024-01-21,UPI
1572,1536,Bangalore,Cafe Coffee,427.14,10.78,416.36,29,2024-03-09,UPI
1573,1785,Delhi,Burger Hub,430.14,48.09,382.05,40,2024-05-26,Cash
1574,1299,Bangalore,Cafe Coffee,788.75,81.46,707.29,26,2024-01-28,Cash
1575,1134,Bangalore,Spicy Treats,699.0,85.79,613.21,55,2024-02-19,Cash
1576,1398,Hyderabad,Pizza Palace,757.88,97.44,660.44,51,2024-04-07,UPI
1577,1928,Hyderabad,Pizza Palace,355.67,62.01,293.66,28,2024-03-10,Card
1578,1957,Mumbai,Pizza Palace,503.74,48.45,455.29,46,2024-05-13,UPI
1579,1350,Pune,Cafe Coffee,124.21,56.59,67.62,48,2024-03-02,Card
1580,1191,Bangalore,Burger Hub,771.49,20.31,751.18,56,2024-04-30,UPI
1581,1140,Hyderabad,Burger Hub,686.41,23.69,662.72,21,2024-03-23,UPI
1582,1449,Pune,Pizza Palace,210.24,20.96,189.28,54,2024-06-18,Card
1583,1348,Delhi,Burger Hub,224.0,86.97,137.03,33,2024-03-13,Card
1584,1058,Hyderabad,Spicy Treats,660.9,63.14,597.76,48,2024-01-01,Cash
1585,1164,Pune,Biryani House,255.21,71.56,183.65,58,2024-06-25,Card
1586,1248,Mumbai,Biryani House,492.15,84.13,408.02,23,2024-02-12,UPI
1587,1116,Bangalore,Spicy Treats,172.89,67.43,105.46,39,2024-05-10,Card
1588,1367,Hyderabad,Burger Hub,422.74,12.91,409.83,38,2024-04-18,Card
1589,1974,Bangalore,Burger Hub,542.87,72.99,469.88,46,2024-05-05,Card
1590,1722,Mumbai,Spicy Treats,792.39,85.71,706.68,55,2024-02-03,UPI
1591,1508,Mumbai,Spicy Treats,223.54,7.07,216.47,34,2024-04-26,Cash
1592,1604,Delhi,Burger Hub,498.29,78.81,419.48,29,2024-02-18,Cash
1593,1752,Pune,Cafe Coffee,798.19,27.66,770.53,41,2024-06-27,Card
1594,1538,Pune,Cafe Coffee,253.53,88.89,164.64,40,2024-06-15,Card
1595,1139,Bangalore,Burger Hub,524.01,24.27,499.74,54,2024-03-28,UPI
1596,1802,Mumbai,Spicy Treats,784.89,96.71,688.18,48,2024-05-30,Cash
1597,1570,Bangalore,Pizza Palace,648.41,20.45,627.96,48,2024-04-24,UPI
1598,1897,Mumbai,Biryani House,113.38,8.58,104.8,29,2024-06-03,Card
1599,1686,Delhi,Pizza Palace,323.86,53.65,270.21,31,2024-06-25,UPI
1600,1761,Pune,Biryani House,135.85,16.05,119.8,23,2024-02-29,Cash
1601,1249,Pune,Burger Hub,142.17,12.28,129.89,47,2024-06-18,UPI
1602,1732,Pune,Pizza Palace,126.98,42.09,84.89,53,2024-06-08,UPI
1603,1270,Hyderabad,Cafe Coffee,630.72,84.83,545.89,40,2024-05-26,UPI
1604,1582,Delhi,Biryani House,565.58,21.07,544.51,51,2024-04-21,UPI
1605,1527,Mumbai,Biryani House,631.18,45.14,586.04,25,2024-03-05,UPI
1606,1180,Pune,Burger Hub,237.89,17.83,220.06,29,2024-05-29,UPI
1607,1856,Pune,Spicy Treats,188.72,10.38,178.34,22,2024-06-09,Card
1608,1133,Mumbai,Pizza Palace,565.15,9.7,555.45,24,2024-02-04,Cash
1609,1270,Bangalore,Biryani House,251.34,7.53,243.81,52,2024-02-15,Cash
1610,1117,Pune,Biryani House,497.15,24.51,472.64,24,2024-06-09,Cash
1611,1229,Bangalore,Burger Hub,262.04,39.07,222.97,50,2024-03-05,UPI
1612,1189,Hyderabad,Pizza Palace,665.06,17.24,647.82,25,2024-06-18,Cash
1613,1239,Delhi,Pizza Palace,152.16,27.01,125.15,49,2024-04-29,Card
1614,1078,Delhi,Biryani House,342.76,96.5,246.26,47,2024-01-08,UPI
1615,1651,Pune,Pizza Palace,427.89,97.23,330.66,35,2024-03-22,Cash
1616,1973,Pune,Biryani House,205.18,99.16,106.02,59,2024-06-05,Card
1617,1438,Mumbai,Cafe Coffee,608.86,19.69,589.17,46,2024-02-12,Cash
1618,1514,Delhi,Spicy Treats,506.08,97.83,408.25,24,2024-04-22,UPI
1619,1689,Hyderabad,Spicy Treats,336.78,10.88,325.9,46,2024-01-17,Cash
1620,1179,Bangalore,Pizza Palace,444.35,85.19,359.16,23,2024-01-11,Card
1621,1570,Pune,Cafe Coffee,369.37,57.73,311.64,53,2024-03-31,Cash
1622,1555,Mumbai,Biryani House,462.78,80.2,382.58,48,2024-04-13,Cash
1623,1681,Mumbai,Cafe Coffee,545.27,43.57,501.7,36,2024-01-23,Card
1624,1114,Mumbai,Cafe Coffee,182.44,87.85,94.59,38,2024-01-18,Cash
1625,1596,Delhi,Biryani House,572.37,52.34,520.03,47,2024-01-05,Card
1626,1013,Pune,Burger Hub,533.22,91.75,441.47,44,2024-06-05,Card
1627,1424,Delhi,Spicy Treats,655.7,74.35,581.35,39,2024-02-03,Cash
1628,1266,Hyderabad,Cafe Coffee,640.6,16.05,624.55,50,2024-02-05,Cash
1629,1708,Bangalore,Pizza Palace,726.8,9.85,716.95,45,2024-04-01,UPI
1630,1706,Pune,Cafe Coffee,320.67,54.5,266.17,48,2024-01-24,Card
1631,1160,Bangalore,Burger Hub,169.29,87.78,81.51,53,2024-01-03,Cash
1632,1016,Mumbai,Pizza Palace,106.23,21.77,84.46,32,2024-04-21,Cash
1633,1031,Delhi,Cafe Coffee,310.98,4.07,306.91,59,2024-05-30,Cash
1634,1420,Hyderabad,Pizza Palace,781.02,88.24,692.78,38,2024-01-11,UPI
1635,1351,Hyderabad,Cafe Coffee,566.56,4.34,562.22,37,2024-02-25,Cash
1636,1107,Pune,Biryani House,673.32,3.64,669.68,41,2024-05-28,UPI
1637,1669,Delhi,Cafe Coffee,333.41,54.55,278.86,47,2024-06-26,UPI
1638,1560,Mumbai,Pizza Palace,369.09,42.12,326.97,25,2024-05-07,Cash
1639,1625,Bangalore,Pizza Palace,185.63,73.43,112.2,58,2024-06-23,UPI
1640,1721,Pune,Biryani House,271.26,34.79,236.47,54,2024-01-28,Card
1641,1670,Hyderabad,Biryani House,345.48,95.66,249.82,34,2024-01-28,UPI
1642,1984,Mumbai,Cafe Coffee,296.66,12.78,283.88,49,2024-04-15,Card
1643,1798,Mumbai,Burger Hub,384.59,91.73,292.86,54,2024-06-25,UPI
1644,1428,Hyderabad,Spicy Treats,788.99,23.21,765.78,59,2024-05-13,Card
1645,1341,Pune,Spicy Treats,763.89,57.65,706.24,52,2024-05-28,Card
1646,1923,Delhi,Pizza Palace,484.14,46.86,437.28,52,2024-03-12,UPI
1647,1432,Pune,Pizza Palace,241.71,96.69,145.02,31,2024-04-10,Cash
1648,1068,Hyderabad,Spicy Treats,204.61,65.41,139.2,29,2024-03-12,Card
1649,1114,Mumbai,Cafe Coffee,265.67,73.14,192.53,38,2024-06-07,Cash
1650,1329,Hyderabad,Cafe Coffee,418.23,57.79,360.44,28,2024-05-02,Card
1651,1838,Mumbai,Pizza Palace,596.16,9.21,586.95,54,2024-03-28,Cash
1652,1371,Delhi,Spicy Treats,273.15,99.23,173.92,51,2024-01-25,Card
1653,1874,Delhi,Cafe Coffee,490.75,91.14,399.61,47,2024-02-14,Card
1654,1137,Hyderabad,Biryani House,766.62,68.91,697.71,39,2024-04-03,UPI
1655,1390,Pune,Biryani House,227.22,80.52,146.7,46,2024-04-21,UPI
1656,1918,Bangalore,Spicy Treats,471.59,5.59,466.0,24,2024-03-10,Card
1657,1488,Delhi,Pizza Palace,399.5,46.16,353.34,40,2024-02-03,UPI
1658,1683,Bangalore,Biryani House,579.19,48.95,530.24,53,2024-01-02,UPI
1659,1963,Bangalore,Cafe Coffee,373.74,15.19,358.55,38,2024-06-22,UPI
1660,1233,Bangalore,Spicy Treats,307.17,5.23,301.94,57,2024-02-21,Card
1661,1365,Delhi,Spicy Treats,254.91,31.92,222.99,47,2024-04-12,Cash
1662,1079,Bangalore,Biryani House,654.76,78.02,576.74,30,2024-03-26,Cash
1663,1793,Bangalore,Burger Hub,393.66,10.67,382.99,50,2024-06-14,Cash
1664,1159,Hyderabad,Cafe Coffee,403.87,11.85,392.02,40,2024-03-15,Cash
1665,1588,Bangalore,Pizza Palace,363.19,59.11,304.08,58,2024-04-18,Card
1666,1365,Hyderabad,Biryani House,389.42,16.68,372.74,20,2024-04-14,Card
1667,1806,Mumbai,Spicy Treats,559.68,95.81,463.87,40,2024-02-13,Cash
1668,1673,Delhi,Biryani House,486.28,7.1,479.18,32,2024-05-22,Card
1669,1972,Hyderabad,Spicy Treats,410.37,27.03,383.34,28,2024-02-28,Cash
1670,1898,Mumbai,Burger Hub,157.32,56.94,100.38,44,2024-05-11,UPI
1671,1835,Pune,Pizza Palace,534.3,45.86,488.44,42,2024-05-07,Cash
1672,1242,Hyderabad,Burger Hub,524.51,75.83,448.68,49,2024-02-04,Cash
1673,1675,Mumbai,Burger Hub,300.16,33.79,266.37,34,2024-03-26,UPI
1674,1716,Pune,Cafe Coffee,457.35,92.09,365.26,26,2024-04-29,Cash
